"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","E1101","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E4101","E4501","E9101","E9102","E9103","E9105","E9106"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","E1101_Number of kindergartens[number of kindergartens]","E1501_Number of Kindergarten students[person]","E2101_Number of elementary schools[number of schools]","E2401_Number of elementary school teachers[person]","E2501_Elementary school students[person]","E3101_Number of lower secondary schools[number of schools]","E3401_Number of lower secondary school teachers[person]","E3501_Lower secondary school students[person]","E4101_Number of upper secondary schools[number of schools]","E4501_Upper secondary school students[person]","E9101_Population by last school completed (Graduates) (Total)[person]","E9102_Population by last school completed (Elementary school, lower secondary school)[person]","E9103_Population by last school completed (Upper secondary school, lower secondary schools under the old educational system)[person]","E9105_Population by last school completed (Junior college, college of technology)[person]","E9106_Population by last school completed (University and graduate school)[person]"
"2015100000","2015","43202","Kumamoto-ken Yatsushiro-shi","","10","485","27","498","6503","16","320","3475","8","4248","***","***","***","***","***"
"2015100000","2015","43203","Kumamoto-ken Hitoyoshi-shi","","3","192","6","134","1763","3","71","937","2","1381","***","***","***","***","***"
"2015100000","2015","43204","Kumamoto-ken Arao-shi","","9","461","10","195","2778","3","96","1333","3","1116","***","***","***","***","***"
"2015100000","2015","43205","Kumamoto-ken Minamata-shi","","4","156","8","109","1226","5","87","674","1","558","***","***","***","***","***"
"2015100000","2015","43206","Kumamoto-ken Tamana-shi","","4","391","21","287","3476","7","163","2010","5","3028","***","***","***","***","***"
"2015100000","2015","43208","Kumamoto-ken Yamaga-shi","","3","151","19","258","2652","6","142","1395","4","2005","***","***","***","***","***"
"2015100000","2015","43210","Kumamoto-ken Kikuchi-shi","","3","272","10","206","2634","5","111","1310","3","1132","***","***","***","***","***"
"2015100000","2015","43211","Kumamoto-ken Uto-shi","","2","224","7","137","2143","4","102","1222","1","721","***","***","***","***","***"
"2015100000","2015","43212","Kumamoto-ken Kamiamakusa-shi","","0","0","11","133","1245","7","99","733","1","262","***","***","***","***","***"
"2015100000","2015","43213","Kumamoto-ken Uki-shi","","2","251","13","237","3235","5","128","1593","2","1039","***","***","***","***","***"
"2015100000","2015","43214","Kumamoto-ken Aso-shi","","2","105","9","128","1278","3","75","747","1","481","***","***","***","***","***"
"2015100000","2015","43215","Kumamoto-ken Amakusa-shi","","7","221","22","371","4060","13","224","2297","8","2102","***","***","***","***","***"
"2015100000","2015","43216","Kumamoto-ken Koshi-shi","","3","498","7","249","4314","3","123","1878","0","0","***","***","***","***","***"
"2015100000","2015","43348","Kumamoto-ken Misato-machi","","1","47","3","36","436","2","31","231","0","0","***","***","***","***","***"
"2015100000","2015","43364","Kumamoto-ken Gyokuto-machi","","0","0","2","29","304","1","15","138","0","0","***","***","***","***","***"
"2015100000","2015","43367","Kumamoto-ken Nankan-machi","","1","127","4","57","404","1","22","253","1","40","***","***","***","***","***"
"2015100000","2015","43368","Kumamoto-ken Nagasu-machi","","2","205","4","63","774","2","36","398","0","0","***","***","***","***","***"
"2015100000","2015","43369","Kumamoto-ken Nagomi-machi","","1","43","5","50","416","2","31","217","0","0","***","***","***","***","***"
"2015100000","2015","43403","Kumamoto-ken Ozu-machi","","4","667","7","153","2243","2","70","967","2","1762","***","***","***","***","***"
"2015100000","2015","43404","Kumamoto-ken Kikuyo-machi","","2","566","6","170","2938","2","84","1287","0","0","***","***","***","***","***"
"2015100000","2015","43423","Kumamoto-ken Minamioguni-machi","","0","0","3","33","194","1","15","94","0","0","***","***","***","***","***"
"2015100000","2015","43424","Kumamoto-ken Oguni-machi","","1","33","1","29","346","1","20","175","1","158","***","***","***","***","***"
"2015100000","2015","43425","Kumamoto-ken Ubuyama-mura","","0","0","1","15","75","1","14","38","0","0","***","***","***","***","***"
"2015100000","2015","43428","Kumamoto-ken Takamori-machi","","1","65","2","36","283","2","33","168","1","86","***","***","***","***","***"
"2015100000","2015","43432","Kumamoto-ken Nishihara-mura","","0","0","2","37","450","1","21","200","0","0","***","***","***","***","***"
"2015100000","2015","43433","Kumamoto-ken Minamiaso-mura","","0","0","5","64","546","3","45","269","0","0","***","***","***","***","***"
"2015100000","2015","43441","Kumamoto-ken Mifune-machi","","1","86","6","95","899","1","30","414","1","579","***","***","***","***","***"
"2015100000","2015","43442","Kumamoto-ken Kashima-machi","","1","99","2","36","526","1","23","228","0","0","***","***","***","***","***"
"2015100000","2015","43443","Kumamoto-ken Mashiki-machi","","3","380","5","131","2103","2","71","970","0","0","***","***","***","***","***"
"2015100000","2015","43444","Kumamoto-ken Kosa-machi","","0","0","4","59","520","1","28","252","1","136","***","***","***","***","***"
"2015100000","2015","43447","Kumamoto-ken Yamato-cho","","1","0","7","83","591","3","54","307","1","173","***","***","***","***","***"
"2015100000","2015","43468","Kumamoto-ken Hikawa-cho","","3","84","3","50","633","2","34","294","0","0","***","***","***","***","***"
"2015100000","2015","43482","Kumamoto-ken Ashikita-machi","","1","28","9","66","760","3","52","420","1","203","***","***","***","***","***"
"2015100000","2015","43484","Kumamoto-ken Tsunagi-machi","","1","13","2","21","231","1","15","123","0","0","***","***","***","***","***"
"2015100000","2015","43501","Kumamoto-ken Nishiki-machi","","1","114","3","54","693","1","26","390","1","331","***","***","***","***","***"
"2015100000","2015","43505","Kumamoto-ken Taragi-machi","","1","0","6","53","504","1","27","296","1","197","***","***","***","***","***"
"2015100000","2015","43506","Kumamoto-ken Yunomae-machi","","0","0","1","17","188","1","12","98","0","0","***","***","***","***","***"
"2015100000","2015","43507","Kumamoto-ken Mizukami-mura","","0","0","2","23","124","1","14","63","0","0","***","***","***","***","***"
"2015100000","2015","43510","Kumamoto-ken Sagara-mura","","0","0","2","21","235","1","15","148","0","0","***","***","***","***","***"
"2015100000","2015","43511","Kumamoto-ken Itsuki-mura","","0","0","1","9","42","1","13","20","1","13","***","***","***","***","***"
"2015100000","2015","43512","Kumamoto-ken Yamae-mura","","0","0","2","31","260","1","13","127","0","0","***","***","***","***","***"
"2015100000","2015","43513","Kumamoto-ken Kuma-mura","","0","0","2","28","183","1","15","103","0","0","***","***","***","***","***"
"2015100000","2015","43514","Kumamoto-ken Asagiri-cho","","2","21","5","76","899","1","38","488","1","378","***","***","***","***","***"
"2015100000","2015","43531","Kumamoto-ken Reihoku-machi","","0","0","4","46","365","1","19","202","1","83","***","***","***","***","***"
"2015100000","2015","44201","Oita-ken Oita-shi","","53","5118","62","1468","27028","34","944","14107","20","15017","***","***","***","***","***"
"2015100000","2015","44202","Oita-ken Beppu-shi","","21","1059","17","368","5497","9","218","2808","7","2945","***","***","***","***","***"
"2015100000","2015","44203","Oita-ken Nakatsu-shi","","14","888","22","342","4683","10","199","2323","5","2618","***","***","***","***","***"
"2015100000","2015","44204","Oita-ken Hita-shi","","10","601","18","295","3654","12","199","1894","5","2558","***","***","***","***","***"
"2015100000","2015","44205","Oita-ken Saiki-shi","","24","802","29","346","3423","15","204","1820","5","1802","***","***","***","***","***"
"2015100000","2015","44206","Oita-ken Usuki-shi","","4","293","13","175","1836","6","105","1059","2","786","***","***","***","***","***"
"2015100000","2015","44207","Oita-ken Tsukumi-shi","","5","187","11","67","754","6","50","390","1","561","***","***","***","***","***"
"2015100000","2015","44208","Oita-ken Taketa-shi","","4","121","12","133","859","6","77","465","3","659","***","***","***","***","***"
"2015100000","2015","44209","Oita-ken Bungotakada-shi","","4","158","11","129","1021","6","84","571","1","455","***","***","***","***","***"
"2015100000","2015","44210","Oita-ken Kitsuki-shi","","9","148","14","151","1418","3","62","764","1","632","***","***","***","***","***"
"2015100000","2015","44211","Oita-ken Usa-shi","","5","359","27","294","2817","7","136","1495","4","1822","***","***","***","***","***"
"2015100000","2015","44212","Oita-ken Bungoono-shi","","8","173","11","156","1635","7","96","867","1","442","***","***","***","***","***"
"2015100000","2015","44213","Oita-ken Yufu-shi","","11","285","13","171","1804","3","68","834","1","329","***","***","***","***","***"
"2015100000","2015","44214","Oita-ken Kunisaki-shi","","8","126","11","127","1207","4","64","668","2","647","***","***","***","***","***"
"2015100000","2015","44322","Oita-ken Himeshima-mura","","1","16","1","14","78","1","12","38","0","0","***","***","***","***","***"
"2015100000","2015","44341","Oita-ken Hiji-machi","","8","239","6","107","1699","3","60","808","1","565","***","***","***","***","***"
"2015100000","2015","44461","Oita-ken Kokonoe-machi","","3","59","6","60","425","1","25","229","0","0","***","***","***","***","***"
"2015100000","2015","44462","Oita-ken Kusu-machi","","5","110","12","94","767","7","75","420","1","388","***","***","***","***","***"
"2015100000","2015","45201","Miyazaki-ken Miyazaki-shi","","37","3283","49","1257","23098","33","911","12352","17","14878","***","***","***","***","***"
"2015100000","2015","45202","Miyazaki-ken Miyakonojo-shi","","15","1453","38","631","9482","20","412","4822","8","4531","***","***","***","***","***"
"2015100000","2015","45203","Miyazaki-ken Nobeoka-shi","","12","963","28","473","6856","18","359","3800","7","3943","***","***","***","***","***"
"2015100000","2015","45204","Miyazaki-ken Nichinan-shi","","3","137","15","219","2663","11","165","1357","3","1617","***","***","***","***","***"
"2015100000","2015","45205","Miyazaki-ken Kobayashi-shi","","7","304","12","186","2462","9","145","1268","3","1514","***","***","***","***","***"
"2015100000","2015","45206","Miyazaki-ken Hyuga-shi","","9","676","16","240","3575","8","163","1760","3","1621","***","***","***","***","***"
"2015100000","2015","45207","Miyazaki-ken Kushima-shi","","0","0","13","114","869","6","74","438","1","237","***","***","***","***","***"
"2015100000","2015","45208","Miyazaki-ken Saito-shi","","2","87","9","125","1660","6","91","871","2","754","***","***","***","***","***"
"2015100000","2015","45209","Miyazaki-ken Ebino-shi","","4","178","6","76","942","4","60","484","2","391","***","***","***","***","***"
"2015100000","2015","45341","Miyazaki-ken Mimata-cho","","2","267","6","110","1689","1","55","781","1","589","***","***","***","***","***"
"2015100000","2015","45361","Miyazaki-ken Takaharu-cho","","1","28","4","44","425","2","30","232","0","0","***","***","***","***","***"
"2015100000","2015","45382","Miyazaki-ken Kunitomi-cho","","1","42","4","66","989","3","53","476","1","330","***","***","***","***","***"
"2015100000","2015","45383","Miyazaki-ken Aya-cho","","1","62","1","22","441","1","20","199","0","0","***","***","***","***","***"
"2015100000","2015","45401","Miyazaki-ken Takanabe-cho","","3","145","2","62","1103","2","48","587","2","1170","***","***","***","***","***"
"2015100000","2015","45402","Miyazaki-ken Shintomi-cho","","1","100","3","57","946","3","56","559","0","0","***","***","***","***","***"
"2015100000","2015","45403","Miyazaki-ken Nishimera-son","","0","0","1","12","67","1","9","27","0","0","***","***","***","***","***"
"2015100000","2015","45404","Miyazaki-ken Kijo-cho","","0","0","1","19","268","1","14","142","0","0","***","***","***","***","***"
"2015100000","2015","45405","Miyazaki-ken Kawaminami-cho","","2","53","5","76","973","2","41","511","0","0","***","***","***","***","***"
"2015100000","2015","45406","Miyazaki-ken Tsuno-cho","","1","32","4","45","513","1","26","316","1","194","***","***","***","***","***"
"2015100000","2015","45421","Miyazaki-ken Kadogawa-cho","","1","22","4","72","1002","2","53","569","1","463","***","***","***","***","***"
"2015100000","2015","45429","Miyazaki-ken Morotsuka-son","","1","28","3","22","91","1","11","49","0","0","***","***","***","***","***"
"2015100000","2015","45430","Miyazaki-ken Shiiba-son","","0","0","6","43","138","1","12","76","0","0","***","***","***","***","***"
"2015100000","2015","45431","Miyazaki-ken Misato-cho","","3","64","3","35","197","3","33","124","0","0","***","***","***","***","***"
"2015100000","2015","45441","Miyazaki-ken Takachiho-cho","","1","35","5","62","647","3","44","335","1","366","***","***","***","***","***"
"2015100000","2015","45442","Miyazaki-ken Hinokage-cho","","0","0","4","33","189","1","12","100","0","0","***","***","***","***","***"
"2015100000","2015","45443","Miyazaki-ken Gokase-cho","","0","0","4","33","173","2","19","103","0","0","***","***","***","***","***"
"2015100000","2015","46201","Kagoshima-ken Kagoshima-shi","","49","6519","82","2001","33930","45","1302","17945","23","17918","***","***","***","***","***"
"2015100000","2015","46203","Kagoshima-ken Kanoya-shi","","7","1040","24","436","6354","12","266","3147","6","3386","***","***","***","***","***"
"2015100000","2015","46204","Kagoshima-ken Makurazaki-shi","","2","123","4","72","1016","4","66","573","2","614","***","***","***","***","***"
"2015100000","2015","46206","Kagoshima-ken Akune-shi","","0","0","9","99","971","4","60","526","1","348","***","***","***","***","***"
"2015100000","2015","46208","Kagoshima-ken Izumi-shi","","8","351","15","227","3052","8","145","1600","5","2364","***","***","***","***","***"
"2015100000","2015","46210","Kagoshima-ken Ibusuki-shi","","5","256","12","179","2128","5","92","1079","3","938","***","***","***","***","***"
"2015100000","2015","46213","Kagoshima-ken Nishinoomote-shi","","2","122","11","111","900","1","35","475","1","366","***","***","***","***","***"
"2015100000","2015","46214","Kagoshima-ken Tarumizu-shi","","2","60","8","83","625","1","22","294","1","126","***","***","***","***","***"
"2015100000","2015","46215","Kagoshima-ken Satsumasendai-shi","","15","785","34","461","5477","16","285","2843","4","2583","***","***","***","***","***"
"2015100000","2015","46216","Kagoshima-ken Hioki-shi","","7","500","19","243","2658","8","138","1481","4","2306","***","***","***","***","***"
"2015100000","2015","46217","Kagoshima-ken So-shi","","2","84","20","194","1644","3","69","857","4","517","***","***","***","***","***"
"2015100000","2015","46218","Kagoshima-ken Kirishima-shi","","12","1032","35","542","7414","15","332","3895","6","2903","***","***","***","***","***"
"2015100000","2015","46219","Kagoshima-ken Ichikikushikino-shi","","5","267","10","127","1506","6","100","965","3","1805","***","***","***","***","***"
"2015100000","2015","46220","Kagoshima-ken Minamisatsuma-shi","","2","176","13","160","1596","5","91","806","3","2049","***","***","***","***","***"
"2015100000","2015","46221","Kagoshima-ken Shibushi-shi","","2","118","16","189","1719","5","87","861","2","1143","***","***","***","***","***"
"2015100000","2015","46222","Kagoshima-ken Amami-shi","","9","502","21","247","2623","12","166","1374","3","1433","***","***","***","***","***"
"2015100000","2015","46223","Kagoshima-ken Minamikyusyu-shi","","3","142","21","209","1725","5","91","958","3","836","***","***","***","***","***"
"2015100000","2015","46224","Kagoshima-ken Isa-shi","","1","23","15","163","1192","3","63","667","3","480","***","***","***","***","***"
"2015100000","2015","46225","Kagoshima-ken Aira-shi","","6","578","19","306","4332","5","162","2291","4","2606","***","***","***","***","***"
"2015100000","2015","46303","Kagoshima-ken Mishima-mura","","0","0","4","19","36","4","20","19","0","0","***","***","***","***","***"
