"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","B1102","B1103","B1104","B1105","B1106","B1107"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","B1102_Total land area (Incl. the northern territories and Takeshima)[ha]","B1103_Inhabitable area[ha]","B1104_Main lakes and marshes area[ha]","B1105_Woodland area[ha]","B1106_Forest area[ha]","B1107_Area of grass fields other than forest[ha]"
"2014100000","2014","42322","Nagasaki-ken Kawatana-cho","","3734","1589","0","2124","2117","7"
"2014100000","2014","42323","Nagasaki-ken Hasami-cho","","5600","2096","0","3487","3487","0"
"2014100000","2014","42383","Nagasaki-ken Ojika-cho","","2553","1177","0","1445","1098","347"
"2014100000","2014","42391","Nagasaki-ken Saza-cho","","3227","1409","0","1778","1778","0"
"2014100000","2014","42411","Nagasaki-ken Shinkamigoto-cho","","21394","4109","0","17258","17257","1"
"2014100000","2014","43100","Kumamoto-ken Kumamoto-shi","","39032","32696","0","6188","6188","0"
"2014100000","2014","43101","Kumamoto-ken Kumamoto-shi Chuuou-ku","","2545","-","0","42","42","0"
"2014100000","2014","43102","Kumamoto-ken Kumamoto-shi Higashi-ku","","5019","-","0","216","216","0"
"2014100000","2014","43103","Kumamoto-ken Kumamoto-shi Nishi-ku","","8933","-","0","2404","2404","0"
"2014100000","2014","43104","Kumamoto-ken Kumamoto-shi Minami-ku","","11001","-","0","1069","1069","0"
"2014100000","2014","43105","Kumamoto-ken Kumamoto-shi Kita-ku","","11534","-","0","2457","2457","0"
"2014100000","2014","43202","Kumamoto-ken Yatsushiro-shi","","68136","17877","0","49910","49910","0"
"2014100000","2014","43203","Kumamoto-ken Hitoyoshi-shi","","21055","5172","0","15814","15814","0"
"2014100000","2014","43204","Kumamoto-ken Arao-shi","","5737","4769","0","917","917","0"
"2014100000","2014","43205","Kumamoto-ken Minamata-shi","","16329","4177","0","12108","12108","0"
"2014100000","2014","43206","Kumamoto-ken Tamana-shi","","15260","12565","0","2665","2665","0"
"2014100000","2014","43208","Kumamoto-ken Yamaga-shi","","29969","14493","0","15431","15431","0"
"2014100000","2014","43210","Kumamoto-ken Kikuchi-shi","","27685","12440","0","15075","15067","8"
"2014100000","2014","43211","Kumamoto-ken Uto-shi","","7430","4576","0","2845","2845","0"
"2014100000","2014","43212","Kumamoto-ken Kamiamakusa-shi","","12691","5087","0","7585","7585","0"
"2014100000","2014","43213","Kumamoto-ken Uki-shi","","18860","12731","0","5956","5946","10"
"2014100000","2014","43214","Kumamoto-ken Aso-shi","","37630","16419","0","21104","15048","6056"
"2014100000","2014","43215","Kumamoto-ken Amakusa-shi","","68378","21938","0","46373","46373","0"
"2014100000","2014","43216","Kumamoto-ken Koshi-shi","","5319","4599","0","693","612","81"
"2014100000","2014","43348","Kumamoto-ken Misato-machi","","14400","3644","0","10398","10387","11"
"2014100000","2014","43364","Kumamoto-ken Gyokuto-machi","","2433","1669","0","754","754","0"
"2014100000","2014","43367","Kumamoto-ken Nankan-machi","","6892","3476","0","3382","3382","0"
"2014100000","2014","43368","Kumamoto-ken Nagasu-machi","","1943","1909","0","34","34","0"
"2014100000","2014","43369","Kumamoto-ken Nagomi-machi","","9878","4715","0","5160","5159","1"
"2014100000","2014","43403","Kumamoto-ken Ozu-machi","","9910","4759","0","4628","4370","258"
"2014100000","2014","43404","Kumamoto-ken Kikuyo-machi","","3746","3316","0","365","359","6"
"2014100000","2014","43423","Kumamoto-ken Minamioguni-machi","","11590","2241","0","9351","7868","1483"
"2014100000","2014","43424","Kumamoto-ken Oguni-machi","","13694","3049","0","10633","10185","448"
"2014100000","2014","43425","Kumamoto-ken Ubuyama-mura","","6081","1858","0","4218","3543","675"
"2014100000","2014","43428","Kumamoto-ken Takamori-machi","","17506","4143","0","12988","11709","1279"
"2014100000","2014","43432","Kumamoto-ken Nishihara-mura","","7722","3133","0","4582","4244","338"
"2014100000","2014","43433","Kumamoto-ken Minamiaso-mura","","13732","6181","0","7410","6177","1233"
"2014100000","2014","43441","Kumamoto-ken Mifune-machi","","9903","4326","0","5553","5552","1"
"2014100000","2014","43442","Kumamoto-ken Kashima-machi","","1665","1665","0","0","0","0"
"2014100000","2014","43443","Kumamoto-ken Mashiki-machi","","6568","4439","0","1976","1915","61"
"2014100000","2014","43444","Kumamoto-ken Kosa-machi","","5793","3198","0","2550","2550","0"
"2014100000","2014","43447","Kumamoto-ken Yamato-cho","","54467","13604","0","40495","38732","1763"
"2014100000","2014","43468","Kumamoto-ken Hikawa-cho","","3336","2998","0","340","340","0"
"2014100000","2014","43482","Kumamoto-ken Ashikita-machi","","23397","5043","0","18243","18243","0"
"2014100000","2014","43484","Kumamoto-ken Tsunagi-machi","","3409","1216","0","2174","2174","0"
"2014100000","2014","43501","Kumamoto-ken Nishiki-machi","","8504","3500","0","4876","4876","0"
"2014100000","2014","43505","Kumamoto-ken Taragi-machi","","16586","3263","0","13273","13273","0"
"2014100000","2014","43506","Kumamoto-ken Yunomae-machi","","4837","1273","0","3516","3516","0"
"2014100000","2014","43507","Kumamoto-ken Mizukami-mura","","19096","582","0","17425","17425","0"
"2014100000","2014","43510","Kumamoto-ken Sagara-mura","","9454","2311","0","6952","6952","0"
"2014100000","2014","43511","Kumamoto-ken Itsuki-mura","","25292","1082","0","24123","24123","0"
"2014100000","2014","43512","Kumamoto-ken Yamae-mura","","12119","1459","0","10487","10487","0"
"2014100000","2014","43513","Kumamoto-ken Kuma-mura","","20758","2311","0","18120","18120","0"
"2014100000","2014","43514","Kumamoto-ken Asagiri-cho","","15956","5144","0","10503","10503","0"
"2014100000","2014","43531","Kumamoto-ken Reihoku-machi","","6755","2610","0","4149","4149","0"
"2014100000","2014","44201","Oita-ken Oita-shi","","50239","24792","0","25384","25383","1"
"2014100000","2014","44202","Oita-ken Beppu-shi","","12529","4240","0","8139","7767","372"
"2014100000","2014","44203","Oita-ken Nakatsu-shi","","49154","10887","0","37929","37929","0"
"2014100000","2014","44204","Oita-ken Hita-shi","","66603","11265","0","55072","55068","4"
"2014100000","2014","44205","Oita-ken Saiki-shi","","90308","11343","0","78338","78329","9"
"2014100000","2014","44206","Oita-ken Usuki-shi","","29120","8393","0","20519","20518","1"
"2014100000","2014","44207","Oita-ken Tsukumi-shi","","7947","2994","0","4949","4949","0"
"2014100000","2014","44208","Oita-ken Taketa-shi","","47753","13561","0","33362","32484","878"
"2014100000","2014","44209","Oita-ken Bungotakada-shi","","20624","8638","0","11809","11785","24"
"2014100000","2014","44210","Oita-ken Kitsuki-shi","","28006","11311","0","16283","16271","12"
"2014100000","2014","44211","Oita-ken Usa-shi","","43905","17462","0","26366","26363","3"
"2014100000","2014","44212","Oita-ken Bungoono-shi","","60314","15424","0","44481","44370","111"
"2014100000","2014","44213","Oita-ken Yufu-shi","","31932","8817","0","22940","22675","265"
"2014100000","2014","44214","Oita-ken Kunisaki-shi","","31807","12220","0","19649","19588","61"
"2014100000","2014","44322","Oita-ken Himeshima-mura","","698","443","0","254","254","0"
"2014100000","2014","44341","Oita-ken Hiji-machi","","7333","4147","0","3131","3008","123"
"2014100000","2014","44461","Oita-ken Kokonoe-machi","","27137","4585","0","21411","20600","811"
"2014100000","2014","44462","Oita-ken Kusu-machi","","28651","4146","0","24164","20625","3539"
"2014100000","2014","45201","Miyazaki-ken Miyazaki-shi","","64367","29210","0","35328","35284","44"
"2014100000","2014","45202","Miyazaki-ken Miyakonojo-shi","","65336","29361","0","35634","35594","40"
"2014100000","2014","45203","Miyazaki-ken Nobeoka-shi","","86802","13495","0","73118","73019","99"
"2014100000","2014","45204","Miyazaki-ken Nichinan-shi","","53610","11739","0","42331","42315","16"
"2014100000","2014","45205","Miyazaki-ken Kobayashi-shi","","56295","15191","0","41203","41203","0"
"2014100000","2014","45206","Miyazaki-ken Hyuga-shi","","33693","7496","0","26148","26146","2"
"2014100000","2014","45207","Miyazaki-ken Kushima-shi","","29516","7281","0","22716","22589","127"
"2014100000","2014","45208","Miyazaki-ken Saito-shi","","43879","9898","0","33705","33705","0"
"2014100000","2014","45209","Miyazaki-ken Ebino-shi","","28293","8510","0","20548","19684","864"
"2014100000","2014","45341","Miyazaki-ken Mimata-cho","","11002","3060","0","7871","7869","2"
"2014100000","2014","45361","Miyazaki-ken Takaharu-cho","","8539","4205","0","4122","4075","47"
"2014100000","2014","45382","Miyazaki-ken Kunitomi-cho","","13063","5315","0","7736","7720","16"
"2014100000","2014","45383","Miyazaki-ken Aya-cho","","9519","1941","0","7523","7523","0"
"2014100000","2014","45401","Miyazaki-ken Takanabe-cho","","4380","3532","0","838","838","0"
"2014100000","2014","45402","Miyazaki-ken Shintomi-cho","","6153","4896","0","1232","1232","0"
"2014100000","2014","45403","Miyazaki-ken Nishimera-son","","27151","1163","0","25983","25983","0"
"2014100000","2014","45404","Miyazaki-ken Kijo-cho","","14596","2542","0","11911","11911","0"
"2014100000","2014","45405","Miyazaki-ken Kawaminami-cho","","9012","5668","0","3316","3316","0"
"2014100000","2014","45406","Miyazaki-ken Tsuno-cho","","10211","3794","0","6360","6360","0"
"2014100000","2014","45421","Miyazaki-ken Kadogawa-cho","","12051","1927","0","10080","10075","5"
"2014100000","2014","45429","Miyazaki-ken Morotsuka-son","","18756","981","0","17787","17787","0"
"2014100000","2014","45430","Miyazaki-ken Shiiba-son","","53729","2202","0","51485","51485","0"
"2014100000","2014","45431","Miyazaki-ken Misato-cho","","44884","3477","0","41374","41351","23"
"2014100000","2014","45441","Miyazaki-ken Takachiho-cho","","23754","3302","0","19979","19245","734"
"2014100000","2014","45442","Miyazaki-ken Hinokage-cho","","27767","2341","0","25091","25091","0"
"2014100000","2014","45443","Miyazaki-ken Gokase-cho","","17173","1976","0","15125","15125","0"
"2014100000","2014","46201","Kagoshima-ken Kagoshima-shi","","54757","24932","0","29519","29519","0"
"2014100000","2014","46203","Kagoshima-ken Kanoya-shi","","44838","21922","0","23199","22950","249"
"2014100000","2014","46204","Kagoshima-ken Makurazaki-shi","","7478","4076","0","3402","3402","0"
"2014100000","2014","46206","Kagoshima-ken Akune-shi","","13428","5496","0","8186","8186","0"
"2014100000","2014","46208","Kagoshima-ken Izumi-shi","","32998","11892","0","21113","21113","0"
"2014100000","2014","46210","Kagoshima-ken Ibusuki-shi","","14884","7967","1211","5813","5744","69"
"2014100000","2014","46213","Kagoshima-ken Nishinoomote-shi","","20566","8071","0","12069","12069","0"
"2014100000","2014","46214","Kagoshima-ken Tarumizu-shi","","16212","3825","0","12466","12466","0"
"2014100000","2014","46215","Kagoshima-ken Satsumasendai-shi","","68294","23280","0","44930","44623","307"
"2014100000","2014","46216","Kagoshima-ken Hioki-shi","","25299","10560","0","14706","14702","4"
"2014100000","2014","46217","Kagoshima-ken So-shi","","39011","15905","0","23013","23009","4"
"2014100000","2014","46218","Kagoshima-ken Kirishima-shi","","60318","19438","0","40413","39624","789"
"2014100000","2014","46219","Kagoshima-ken Ichikikushikino-shi","","11230","4171","0","6885","6842","43"
"2014100000","2014","46220","Kagoshima-ken Minamisatsuma-shi","","28359","11621","0","16699","16699","0"
"2014100000","2014","46221","Kagoshima-ken Shibushi-shi","","29028","13243","0","15711","15710","1"
"2014100000","2014","46222","Kagoshima-ken Amami-shi","","30825","6238","0","24569","24569","0"
"2014100000","2014","46223","Kagoshima-ken Minamikyusyu-shi","","35791","17635","0","18943","18761","182"
"2014100000","2014","46224","Kagoshima-ken Isa-shi","","39256","11389","0","27482","27440","42"
"2014100000","2014","46225","Kagoshima-ken Aira-shi","","23125","8083","0","15049","15049","0"
"2014100000","2014","46303","Kagoshima-ken Mishima-mura","","3140","249","0","2819","2488","331"
"2014100000","2014","46304","Kagoshima-ken Toshima-mura","","10114","2594","0","7366","6784","582"
"2014100000","2014","46392","Kagoshima-ken Satsuma-cho","","30390","8934","0","19714","19713","1"
"2014100000","2014","46404","Kagoshima-ken Nagashima-cho","","11612","4693","0","6823","6823","0"
"2014100000","2014","46452","Kagoshima-ken Yusui-cho","","14429","4327","0","10036","9693","343"
"2014100000","2014","46468","Kagoshima-ken Osaki-cho","","10067","6410","0","3587","3587","0"
"2014100000","2014","46482","Kagoshima-ken Higashikushira-cho","","2778","2416","0","339","339","0"
"2014100000","2014","46490","Kagoshima-ken Kinko-cho","","16319","4012","0","12295","12295","0"
"2014100000","2014","46491","Kagoshima-ken Minamiosumi-cho","","21354","4951","0","16728","16701","27"
"2014100000","2014","46492","Kagoshima-ken Kimotsuki-cho","","30810","6089","0","24700","24700","0"
"2014100000","2014","46501","Kagoshima-ken Nakatane-cho","","13782","7300","0","5995","5995","0"
"2014100000","2014","46502","Kagoshima-ken Minamitane-cho","","11036","4492","0","6133","6133","0"
"2014100000","2014","46505","Kagoshima-ken Yakushima-cho","","54048","5446","0","47786","47398","388"
"2014100000","2014","46523","Kagoshima-ken Yamato-son","","8826","921","0","7905","7905","0"
"2014100000","2014","46524","Kagoshima-ken Uken-son","","10307","914","0","9380","9380","0"
"2014100000","2014","46525","Kagoshima-ken Setouchi-cho","","23963","3192","0","20564","20564","0"
"2014100000","2014","46527","Kagoshima-ken Tatsugo-cho","","8201","1864","0","6687","6687","0"
"2014100000","2014","46529","Kagoshima-ken Kikai-cho","","5697","4623","0","1076","1068","8"
"2014100000","2014","46530","Kagoshima-ken Tokunoshima-cho","","10492","4781","0","5560","5558","2"
"2014100000","2014","46531","Kagoshima-ken Amagi-cho","","8040","4167","0","3942","3560","382"
"2014100000","2014","46532","Kagoshima-ken Isen-cho","","6271","4466","0","1644","1613","31"
"2014100000","2014","46533","Kagoshima-ken Wadomari-cho","","4039","3795","0","244","242","2"
"2014100000","2014","46534","Kagoshima-ken China-cho","","5330","4606","0","624","624","0"
"2014100000","2014","46535","Kagoshima-ken Yoron-cho","","2058","1975","0","88","88","0"
"2014100000","2014","47201","Okinawa-ken Naha-shi","","3957","3924","0","32","32","0"
"2014100000","2014","47205","Okinawa-ken Ginowan-shi","","1980","1866","0","114","113","1"
"2014100000","2014","47207","Okinawa-ken Ishigaki-shi","","22927","11572","0","11351","8598","2753"
"2014100000","2014","47208","Okinawa-ken Urasoe-shi","","1948","1868","0","71","70","1"
"2014100000","2014","47209","Okinawa-ken Nago-shi","","21090","7335","0","13774","13759","15"
"2014100000","2014","47210","Okinawa-ken Itoman-shi","","4662","4097","0","581","461","120"
"2014100000","2014","47211","Okinawa-ken Okinawa-shi","","4972","4116","0","849","849","0"
"2014100000","2014","47212","Okinawa-ken Tomigusuku-shi","","1960","1852","0","119","119","0"
"2014100000","2014","47213","Okinawa-ken Uruma-shi","","8701","7324","0","1377","1376","1"
"2014100000","2014","47214","Okinawa-ken Miyakojima-shi","","20418","17184","0","3234","3234","0"
"2014100000","2014","47215","Okinawa-ken Nanjo-shi","","4994","4125","0","903","874","29"
"2014100000","2014","47301","Okinawa-ken Kunigami-son","","19480","3045","0","16507","16439","68"
"2014100000","2014","47302","Okinawa-ken Ogimi-son","","6355","1509","0","4887","4841","46"
"2014100000","2014","47303","Okinawa-ken Higashi-son","","8188","2298","0","5934","5934","0"
"2014100000","2014","47306","Okinawa-ken Nakijin-son","","3993","2626","0","1391","1359","32"
"2014100000","2014","47308","Okinawa-ken Motobu-cho","","5433","3319","0","2092","2084","8"
"2014100000","2014","47311","Okinawa-ken Onna-son","","5082","2085","0","2959","2959","0"
"2014100000","2014","47313","Okinawa-ken Ginoza-son","","3130","1574","0","1556","1555","1"
"2014100000","2014","47314","Okinawa-ken Kin-cho","","3784","1761","0","2023","2020","3"
"2014100000","2014","47315","Okinawa-ken Ie-son","","2278","2113","0","167","167","0"
"2014100000","2014","47324","Okinawa-ken Yomitan-son","","3528","2657","0","871","869","2"
"2014100000","2014","47325","Okinawa-ken Kadena-cho","","1512","1250","0","262","261","1"
"2014100000","2014","47326","Okinawa-ken Chatan-cho","","1393","1291","0","95","88","7"
"2014100000","2014","47327","Okinawa-ken Kitanakagusuku-son","","1154","968","0","197","197","0"
"2014100000","2014","47328","Okinawa-ken Nakagusuku-son","","1553","1283","0","258","242","16"
"2014100000","2014","47329","Okinawa-ken Nishihara-cho","","1590","1387","0","231","126","105"
"2014100000","2014","47348","Okinawa-ken Yonabaru-cho","","518","455","0","68","68","0"
"2014100000","2014","47350","Okinawa-ken Haebaru-cho","","1076","1024","0","61","61","0"
"2014100000","2014","47353","Okinawa-ken Tokashiki-son","","1923","256","0","1733","1733","0"
"2014100000","2014","47354","Okinawa-ken Zamami-son","","1674","322","0","1352","1352","0"
"2014100000","2014","47355","Okinawa-ken Aguni-son","","765","448","0","317","317","0"
"2014100000","2014","47356","Okinawa-ken Tonaki-son","","387","145","0","242","242","0"
"2014100000","2014","47357","Okinawa-ken Minamidaito-son","","3053","2199","0","854","854","0"
"2014100000","2014","47358","Okinawa-ken Kitadaito-son","","1309","912","0","397","397","0"
